"ClarityName","Months","busDays","actualDays","fte","Role","Team","Director","VP"
"Alex Avila",2015-09-01,22,22,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2015-10-01,22,22,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2015-11-01,21,21,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2015-12-01,23,23,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2016-01-01,21,21,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2016-02-01,21,21,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2016-03-01,23,23,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2016-04-01,21,21,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2016-05-01,22,22,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2016-06-01,22,22,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2016-07-01,21,21,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2016-08-01,23,23,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2016-09-01,22,22,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2016-10-01,21,21,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2016-11-01,22,22,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2016-12-01,22,22,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2017-01-01,22,22,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2017-02-01,20,20,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2017-03-01,23,23,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2017-04-01,20,20,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2017-05-01,23,23,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2017-06-01,22,22,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2017-07-01,21,21,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2017-08-01,23,23,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2017-09-01,21,21,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2017-10-01,22,22,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2017-11-01,22,22,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Alex Avila",2017-12-01,21,21,1,"Team Lead","Students & AR","Leonardo Dicaprio","Harry Potter"
"Allen Rosenblatt",2015-01-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2015-02-01,20,20,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2015-03-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2015-04-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2015-05-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2015-06-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2015-07-01,23,23,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2015-08-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2015-09-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2015-10-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2015-11-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2015-12-01,23,23,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2016-01-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2016-02-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2016-03-01,23,23,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2016-04-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2016-05-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2016-06-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2016-07-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2016-08-01,23,23,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2016-09-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2016-10-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2016-11-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2016-12-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2017-01-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2017-02-01,20,20,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2017-03-01,23,23,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2017-04-01,20,20,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2017-05-01,23,23,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2017-06-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2017-07-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2017-08-01,23,23,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2017-09-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2017-10-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2017-11-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Allen Rosenblatt",2017-12-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Alyce Arias",2015-01-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2015-02-01,20,20,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2015-03-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2015-04-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2015-05-01,21,21,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2015-06-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2015-07-01,23,23,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2015-08-01,21,21,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2015-09-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2015-10-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2015-11-01,21,21,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2015-12-01,23,23,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2016-01-01,21,21,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2016-02-01,21,21,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2016-03-01,23,23,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2016-04-01,21,21,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2016-05-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2016-06-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2016-07-01,21,21,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2016-08-01,23,23,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2016-09-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2016-10-01,21,21,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2016-11-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2016-12-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2017-01-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2017-02-01,20,20,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2017-03-01,23,23,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2017-04-01,20,20,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2017-05-01,23,23,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2017-06-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2017-07-01,21,21,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2017-08-01,23,23,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2017-09-01,21,21,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2017-10-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2017-11-01,22,22,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Alyce Arias",2017-12-01,21,21,1,"Individual Contributor","Oracle","Jesusa Shin","Harry Potter"
"Andrew Gjertsen",2015-01-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2015-02-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2015-03-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2015-04-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2015-05-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2015-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2015-07-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2015-08-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2015-09-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2015-10-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2015-11-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2015-12-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2016-01-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2016-02-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2016-03-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2016-04-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2016-05-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2016-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2016-07-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2016-08-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2016-09-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2016-10-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2016-11-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2016-12-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2017-01-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2017-02-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2017-03-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2017-04-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2017-05-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2017-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2017-07-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2017-08-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2017-09-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2017-10-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2017-11-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Andrew Gjertsen",2017-12-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Angele Hood",2015-01-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Angele Hood",2015-02-01,20,20,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Angele Hood",2015-03-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Angele Hood",2015-04-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Angele Hood",2015-05-01,21,21,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Angele Hood",2015-06-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Ann Chong",2015-01-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Ann Chong",2015-02-01,20,20,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Ann Chong",2015-03-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Ann Chong",2015-04-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Ann Chong",2015-05-01,21,21,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Ann Chong",2015-06-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Ann Chong",2015-07-01,23,23,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Ann Chong",2015-08-01,21,21,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Anna Andreadi",2016-03-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2016-04-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2016-05-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2016-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2016-07-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2016-08-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2016-09-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2016-10-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2016-11-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2016-12-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2017-01-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2017-02-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2017-03-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2017-04-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2017-05-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2017-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2017-07-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2017-08-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2017-09-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2017-10-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2017-11-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Anna Andreadi",2017-12-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Annie Cyprus",2016-06-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2016-07-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2016-08-01,23,23,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2016-09-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2016-10-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2016-11-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2016-12-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2017-01-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2017-02-01,20,20,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2017-03-01,23,23,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2017-04-01,20,20,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2017-05-01,23,23,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2017-06-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2017-07-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2017-08-01,23,23,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2017-09-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2017-10-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Annie Cyprus",2017-11-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
